15906,http://imdb.org/aka_title#movie_link#movie_id#linked_movie_id
754,http://imdb.org/aka_title#episode_of_id
6,http://imdb.org/aka_title#kind_id
8292,http://imdb.org/aka_title#movie_link#movie_id#movie_id
11,http://imdb.org/cast_info#role_id
17446,http://imdb.org/company_name#name_pcode_sf
379625,http://imdb.org/aka_title#movie_info_idx#movie_id#movie_id
133610,http://imdb.org/movie_info#note
71,http://imdb.org/movie_info#info_type_id
4091,http://imdb.org/complete_cast#movie_link#movie_id#movie_id
12446,http://imdb.org/complete_cast#movie_link#movie_id#linked_movie_id
46995,http://imdb.org/aka_title#complete_cast#movie_id#movie_id
4,http://imdb.org/comp_cast_type#kind
29989,http://imdb.org/movie_info#movie_link#movie_id#linked_movie_id
2720930,http://imdb.org/movie_info#info
810620,http://imdb.org/aka_name#name
588222,http://imdb.org/aka_name#person_id
17198,http://imdb.org/char_name#surname_pcode
4671,http://imdb.org/name__t#surname_pcode
23076,http://imdb.org/char_name#name_pcode_nf
