17,http://imdb.org/aka_name#imdb_index
4067688,http://imdb.org/name__t#name_pcode_nf
889029,http://imdb.org/name__t#imdb_index
120412,http://imdb.org/movie_companies#movie_link#movie_id#linked_movie_id
1380035,http://imdb.org/movie_info_idx#info_type_id
74190187,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
4523930,http://imdb.org/movie_keyword#keyword_id
29997,http://imdb.org/movie_link#movie_id
234997,http://imdb.org/company_name#name
135086,http://imdb.org/complete_cast#status_id
211073,http://imdb.org/company_name#country_code
107439,http://imdb.org/complete_cast#movie_companies#movie_id#movie_id
135086,http://imdb.org/complete_cast#subject_id
4167491,http://imdb.org/name__t#md5sum
63915,http://imdb.org/movie_info#movie_link#movie_id#movie_id
2528312,http://imdb.org/title_t#title
2456218,http://imdb.org/title_t#production_year
4167491,http://imdb.org/name__t#name
2701134,http://imdb.org/name__t#gender
361472,http://imdb.org/aka_title#title
135086,http://imdb.org/complete_cast#movie_id
1103803,http://imdb.org/title_t#season_nr
792075,http://imdb.org/aka_name#name_pcode_nf
13965,http://imdb.org/movie_companies#movie_link#movie_id#movie_id
2980,http://imdb.org/aka_title#imdb_index
28,http://imdb.org/char_name#imdb_index
90875,http://imdb.org/title_t#series_years
2528312,http://imdb.org/title_t#md5sum
113,http://imdb.org/info_type#info
901343,http://imdb.org/aka_name#md5sum
134170,http://imdb.org/keyword#keyword
241909,http://imdb.org/aka_title#movie_keyword#movie_id#movie_id
26270,http://imdb.org/title_t#imdb_index
3582479,http://imdb.org/cast_info#complete_cast#movie_id#movie_id
471216,http://imdb.org/movie_keyword#movie_link#movie_id#linked_movie_id
7,http://imdb.org/kind_type#kind
18,http://imdb.org/link_type#link
1354883,http://imdb.org/movie_companies#movie_info_idx#movie_id#movie_id
2593,http://imdb.org/aka_title#episode_nr
12198,http://imdb.org/movie_info_idx#movie_link#movie_id#movie_id
361373,http://imdb.org/aka_title#movie_info#movie_id#movie_id
2600844,http://imdb.org/movie_companies#movie_info#movie_id#movie_id
4167484,http://imdb.org/name__t#name_pcode_cf
20550,http://imdb.org/aka_title#movie_link#movie_id#linked_movie_id
2876,http://imdb.org/aka_title#episode_of_id
361472,http://imdb.org/aka_title#kind_id
1030,http://imdb.org/aka_title#movie_link#movie_id#movie_id
36244344,http://imdb.org/cast_info#role_id
211073,http://imdb.org/company_name#name_pcode_sf
261744,http://imdb.org/aka_title#movie_info_idx#movie_id#movie_id
1436974,http://imdb.org/movie_info#note
14835720,http://imdb.org/movie_info#info_type_id
855,http://imdb.org/complete_cast#movie_link#movie_id#movie_id
7904,http://imdb.org/complete_cast#movie_link#movie_id#linked_movie_id
94348,http://imdb.org/aka_title#complete_cast#movie_id#movie_id
4,http://imdb.org/comp_cast_type#kind
977687,http://imdb.org/movie_info#movie_link#movie_id#linked_movie_id
14835720,http://imdb.org/movie_info#info
901343,http://imdb.org/aka_name#name
901343,http://imdb.org/aka_name#person_id
2669659,http://imdb.org/char_name#surname_pcode
3231581,http://imdb.org/name__t#surname_pcode
3139851,http://imdb.org/char_name#name_pcode_nf
